Invoice No,actual_shipment_date,Cust Po,Pick Ticket,customer.customer_id,customer.customer_name,order_number,PO Date,product.ndc,product.description,Category,Source,Batch,Exp Date,shipped_quantity,Size/dimensions,Pill Count,unit_selling_price,Freight,Gross_sales,Discount,Final Inv Amt,MM-YEAR,Contract ID,DEANO,DEA Exp Date,State Lic,State Lic Exp Dt,Ship To Code,Customer Name,STREET,address.city,address.state,address.postal_code,Shipping Method,Trecking No,Rxtpl Delivery No,RxtplInvoiceNo,Transfer_price,contract_price,ordered_quantity
6040275,3/13/2023,C5318030GBO,20128442,1018223,CARDINAL HEALTH INC,1028279,3/14/2023,70756-614-30,"PHENYLEPHRINE HCL OPH. SOLN. USP, 10%",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),C4JXV002,5/30/2024,96,5ML,0,40,0,"3,840.00",0,"3,840.00",Mar-23,LPCAH001,RW0243903,5/31/2023,51,12/31/2023,1018227,CARDINAL HEALTH-DC GBO# 26,4 CARDINAL HEALTH COURT,GREENSBORO,NC,27407,,,,,,,,
6040275,3/13/2023,C5318030GBO,20128442,1018223,CARDINAL HEALTH INC,1028279,3/14/2023,70756-629-25,"PHENYLEPHRINE HCL OPH SOLN., USP, 2.5%",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B5JXV004,11/30/2024,240,2ML,0,32.5,0,"7,800.00",0,"7,800.00",Mar-23,LPCAH001,RW0243903,5/31/2023,51,12/31/2023,1018227,CARDINAL HEALTH-DC GBO# 26,4 CARDINAL HEALTH COURT,GREENSBORO,NC,27407,,1ZA02E120305144411 1ZA02E120305144411,,,,,,
6040275,3/13/2023,C5318030GBO,20128442,1018223,CARDINAL HEALTH INC,1028279,3/14/2023,70756-622-10,"PHENYLEPHRINE HCL INJECTION USP, 10X5ML",Non-controlled,MANKIND PHARMA LTD UNIT-3,RKJKV003,9/30/2024,4,10X5ML VIALS,0,125,0,500,0,500,Mar-23,LPCAH001,RW0243903,5/31/2023,51,12/31/2023,1018227,CARDINAL HEALTH-DC GBO# 26,4 CARDINAL HEALTH COURT,GREENSBORO,NC,27407,,1ZA02E120305144359 1ZA02E120305144359 1ZA02E120305144359 1ZA02E120305144359,,,,,,
6040275,3/13/2023,C5318030GBO,20128442,1018223,CARDINAL HEALTH INC,1028279,3/14/2023,70756-621-25,"PHENYLEPHRINE HCL INJECTION USP, 25X1ML",Non-controlled,MANKIND PHARMA LTD UNIT-3,RJJKV002,8/31/2024,36,"25X1ML, SINGLE DOSE VIALS",0,42,0,"1,512.00",0,"1,512.00",Mar-23,LPCAH001,RW0243903,5/31/2023,51,12/31/2023,1018227,CARDINAL HEALTH-DC GBO# 26,4 CARDINAL HEALTH COURT,GREENSBORO,NC,27407,,,,,,,,
6040275,3/13/2023,C5318030GBO,20128442,1018223,CARDINAL HEALTH INC,1028279,3/14/2023,70756-606-05,"VERAPAMIL HCL INJECTION USP, 5X4ML",Non-controlled,MANKIND PHARMA LTD UNIT-3,2LJKV002,11/30/2024,10,5X4ML,0,87,0,870,0,870,Mar-23,LPCAH001,RW0243903,5/31/2023,51,12/31/2023,1018227,CARDINAL HEALTH-DC GBO# 26,4 CARDINAL HEALTH COURT,GREENSBORO,NC,27407,,1ZA02E120305144395 1ZA02E120305144395 1ZA02E120305144395,,,,,,
6040276,3/14/2023,8148608006,20128519,1020909,MCKESSON FINANCIAL CENTER,1028418,3/14/2023,70756-611-25,"EPHEDRINE SUL INJ. USP 50 MG/ML, 25 VIAL",Non-controlled,MAIVA PHARMA PRIVATE LIMITED,E032A003,8/31/2024,7,25 VIALS,0,278.53,0,"1,949.71",0,"1,949.71",Mar-23,LPMCK001,PR0040357,12/31/2023,PHWH000056,6/30/2023,1020923,MCKESSON DC# 8148,2975 EVERGREEN DRIVE,DULUTH,GA,30096-5888,,1ZA02E120305143734,,,,,,
6040277,3/13/2023,C5319840STF,20128462,1018223,CARDINAL HEALTH INC,1028314,3/14/2023,70756-703-60,RANOLAZINE ER TABLETS 500MG 60'S PACK,Non-controlled,MANKIND PHARMA LTD UNIT-3,S0JKV024,10/31/2025,660,500MG,0,17.5,0,"11,550.00",0,"11,550.00",Mar-23,LPCAH001,RC0333524,5/31/2023,1001868,10/31/2023,1018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,,,,,,,
6040277,3/13/2023,C5319840STF,20128462,1018223,CARDINAL HEALTH INC,1028314,3/14/2023,70756-202-11,AMITRIPTYLINE HCL TABLETS USP 25MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Z6JKV008,11/30/2025,72,100'S,0,8.5,0,612,0,612,Mar-23,LPCAH001,RC0333524,5/31/2023,1001868,10/31/2023,1018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,,,,,,,
6040277,3/13/2023,C5319840STF,20128462,1018223,CARDINAL HEALTH INC,1028314,3/14/2023,70756-215-90,FENOFIBRATE TABLETS USP 160 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V8JKV012,9/30/2025,72,90'S,0,35,0,"2,520.00",0,"2,520.00",Mar-23,LPCAH001,RC0333524,5/31/2023,1001868,10/31/2023,1018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,NONE NONE NONE NONE NONE NONE NONE NONE,,,,,,
6040277,3/13/2023,C5319840STF,20128462,1018223,CARDINAL HEALTH INC,1028314,3/14/2023,70756-214-90,FENOFIBRATE TABLETS USP 54 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V3JKV005,8/31/2025,348,90'S,0,19.15,0,"6,664.20",0,"6,664.20",Mar-23,LPCAH001,RC0333524,5/31/2023,1001868,10/31/2023,1018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,,,,,,,
6040277,3/13/2023,C5319840STF,20128462,1018223,CARDINAL HEALTH INC,1028314,3/14/2023,70756-812-90,OLME MEDO & HCTZ TABS 20MG/ 12.5MG 90'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T0924A,7/31/2024,24,90'S,0,30,0,720,0,720,Mar-23,LPCAH001,RC0333524,5/31/2023,1001868,10/31/2023,1018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,,,,,,,
6040277,3/13/2023,C5319840STF,20128462,1018223,CARDINAL HEALTH INC,1028314,3/14/2023,70756-813-30,OLME MEDO & HCTZ TABS 40MG/ 12.5MG 30'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T1238A,11/30/2024,48,30'S,0,12,0,576,0,576,Mar-23,LPCAH001,RC0333524,5/31/2023,1001868,10/31/2023,1018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,,,,,,,
6040277,3/13/2023,C5319840STF,20128462,1018223,CARDINAL HEALTH INC,1028314,3/14/2023,70756-813-90,OLME MEDO & HCTZ TABS 40MG/ 12.5MG 90'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T1166A,10/31/2024,24,90'S,0,36,0,864,0,864,Mar-23,LPCAH001,RC0333524,5/31/2023,1001868,10/31/2023,1018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,,,,,,,
6040277,3/13/2023,C5319840STF,20128462,1018223,CARDINAL HEALTH INC,1028314,3/14/2023,70756-704-60,RANOLAZINE ER TABLETS 1000MG 60'S PACK,Non-controlled,MANKIND PHARMA LTD UNIT-3,S3JKV011,9/30/2025,228,1000MG,0,28.05,0,"6,395.40",0,"6,395.40",Mar-23,LPCAH001,RC0333524,5/31/2023,1001868,10/31/2023,1018225,CARDINAL HEALTH-DC HUS# 28,13651 DUBLIN COURT,STAFFORD,TX,77477,,,,,,,,
6040278,3/13/2023,C5319798JCK,20128465,1018223,CARDINAL HEALTH INC,1028311,3/14/2023,70756-703-60,RANOLAZINE ER TABLETS 500MG 60'S PACK,Non-controlled,MANKIND PHARMA LTD UNIT-3,S0JKV024,10/31/2025,168,500MG,0,17.5,0,"2,940.00",0,"2,940.00",Mar-23,LPCAH001,RC0221236,5/31/2023,15600/16.5,12/31/2023,1018228,CARDINAL HEALTH-DC JKS# 10,1240 GLUCKSTADT ROAD,MADISON,MS,39110,,1ZA02E120305144779 1ZA02E120305144779 1ZA02E120305144779,,,,,,
6040278,3/13/2023,C5319798JCK,20128465,1018223,CARDINAL HEALTH INC,1028311,3/14/2023,70756-704-60,RANOLAZINE ER TABLETS 1000MG 60'S PACK,Non-controlled,MANKIND PHARMA LTD UNIT-3,S3JKV011,9/30/2025,108,1000MG,0,28.05,0,"3,029.40",0,"3,029.40",Mar-23,LPCAH001,RC0221236,5/31/2023,15600/16.5,12/31/2023,1018228,CARDINAL HEALTH-DC JKS# 10,1240 GLUCKSTADT ROAD,MADISON,MS,39110,,1ZA02E120305144733 1ZA02E120305144733,,,,,,
6040278,3/13/2023,C5319798JCK,20128465,1018223,CARDINAL HEALTH INC,1028311,3/14/2023,70756-814-90,OLME MEDO & HCTZ TABS 40MG/ 25MG 90'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T1235A,11/30/2024,24,90'S,0,36,0,864,0,864,Mar-23,LPCAH001,RC0221236,5/31/2023,15600/16.5,12/31/2023,1018228,CARDINAL HEALTH-DC JKS# 10,1240 GLUCKSTADT ROAD,MADISON,MS,39110,,,,,,,,
6040278,3/13/2023,C5319798JCK,20128465,1018223,CARDINAL HEALTH INC,1028311,3/14/2023,70756-813-30,OLME MEDO & HCTZ TABS 40MG/ 12.5MG 30'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T1238A,11/30/2024,96,30'S,0,12,0,"1,152.00",0,"1,152.00",Mar-23,LPCAH001,RC0221236,5/31/2023,15600/16.5,12/31/2023,1018228,CARDINAL HEALTH-DC JKS# 10,1240 GLUCKSTADT ROAD,MADISON,MS,39110,,,,,,,,
6040278,3/13/2023,C5319798JCK,20128465,1018223,CARDINAL HEALTH INC,1028311,3/14/2023,70756-812-90,OLME MEDO & HCTZ TABS 20MG/ 12.5MG 90'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T0924A,7/31/2024,48,90'S,0,30,0,"1,440.00",0,"1,440.00",Mar-23,LPCAH001,RC0221236,5/31/2023,15600/16.5,12/31/2023,1018228,CARDINAL HEALTH-DC JKS# 10,1240 GLUCKSTADT ROAD,MADISON,MS,39110,,,,,,,,
6040278,3/13/2023,C5319798JCK,20128465,1018223,CARDINAL HEALTH INC,1028311,3/14/2023,70756-812-30,OLME & HCTZ TABS 20 MG/ 12.5 MG 30'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T1168A,10/31/2024,96,30'S,0,10,0,960,0,960,Mar-23,LPCAH001,RC0221236,5/31/2023,15600/16.5,12/31/2023,1018228,CARDINAL HEALTH-DC JKS# 10,1240 GLUCKSTADT ROAD,MADISON,MS,39110,,,,,,,,
6040278,3/13/2023,C5319798JCK,20128465,1018223,CARDINAL HEALTH INC,1028311,3/14/2023,70756-214-90,FENOFIBRATE TABLETS USP 54 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V3JKV005,8/31/2025,48,90'S,0,19.15,0,919.2,0,919.2,Mar-23,LPCAH001,RC0221236,5/31/2023,15600/16.5,12/31/2023,1018228,CARDINAL HEALTH-DC JKS# 10,1240 GLUCKSTADT ROAD,MADISON,MS,39110,,1ZA02E120305144699 1ZA02E120305144699 1ZA02E120305144699 1ZA02E120305144699 1ZA02E120305144699,,,,,,
6040278,3/13/2023,C5319798JCK,20128465,1018223,CARDINAL HEALTH INC,1028311,3/14/2023,70756-215-51,FENOFIBRATE TABLETS USP 160 MG 500'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V9JKV050,10/31/2025,6,500'S,0,194.45,0,"1,166.70",0,"1,166.70",Mar-23,LPCAH001,RC0221236,5/31/2023,15600/16.5,12/31/2023,1018228,CARDINAL HEALTH-DC JKS# 10,1240 GLUCKSTADT ROAD,MADISON,MS,39110,,,,,,,,
6040278,3/13/2023,C5319798JCK,20128465,1018223,CARDINAL HEALTH INC,1028311,3/14/2023,70756-215-90,FENOFIBRATE TABLETS USP 160 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V8JKV012,9/30/2025,144,90'S,0,35,0,"5,040.00",0,"5,040.00",Mar-23,LPCAH001,RC0221236,5/31/2023,15600/16.5,12/31/2023,1018228,CARDINAL HEALTH-DC JKS# 10,1240 GLUCKSTADT ROAD,MADISON,MS,39110,,1ZA02E120305144715,,,,,,
6040278,3/13/2023,C5319798JCK,20128465,1018223,CARDINAL HEALTH INC,1028311,3/14/2023,70756-206-11,AMITRIPTYLINE HCL TABLETS USP 150MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Z3JKW001,11/30/2025,24,100'S,0,38.5,0,924,0,924,Mar-23,LPCAH001,RC0221236,5/31/2023,15600/16.5,12/31/2023,1018228,CARDINAL HEALTH-DC JKS# 10,1240 GLUCKSTADT ROAD,MADISON,MS,39110,,,,,,,,
6040278,3/13/2023,C5319798JCK,20128465,1018223,CARDINAL HEALTH INC,1028311,3/14/2023,70756-203-12,AMITRIPTYLINE HCL TABLETS USP 50MG-1000S,Non-controlled,MANKIND PHARMA LTD UNIT-3,0AJKW001,11/30/2025,24,1000'S,0,180,0,"4,320.00",0,"4,320.00",Mar-23,LPCAH001,RC0221236,5/31/2023,15600/16.5,12/31/2023,1018228,CARDINAL HEALTH-DC JKS# 10,1240 GLUCKSTADT ROAD,MADISON,MS,39110,,1ZA02E120305144751 1ZA02E120305144751 1ZA02E120305144751,,,,,,
6040278,3/13/2023,C5319798JCK,20128465,1018223,CARDINAL HEALTH INC,1028311,3/14/2023,70756-202-12,AMITRIPTYLINE HCL TABLETS USP 25MG-1000S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Z7JKV005,11/30/2025,48,1000'S,0,85,0,"4,080.00",0,"4,080.00",Mar-23,LPCAH001,RC0221236,5/31/2023,15600/16.5,12/31/2023,1018228,CARDINAL HEALTH-DC JKS# 10,1240 GLUCKSTADT ROAD,MADISON,MS,39110,,,,,,,,
6040278,3/13/2023,C5319798JCK,20128465,1018223,CARDINAL HEALTH INC,1028311,3/14/2023,70756-202-11,AMITRIPTYLINE HCL TABLETS USP 25MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Z6JKV008,11/30/2025,96,100'S,0,8.5,0,816,0,816,Mar-23,LPCAH001,RC0221236,5/31/2023,15600/16.5,12/31/2023,1018228,CARDINAL HEALTH-DC JKS# 10,1240 GLUCKSTADT ROAD,MADISON,MS,39110,,,,,,,,
6040279,3/13/2023,2487635,20128387,1052087,GENETCO INC,1028342,3/14/2023,70756-405-11,CLOMIPRAMINE HYDROCHLORIDE CAPSULES 25MG,Non-controlled,MANKIND PHARMA LTD UNIT-3,VNJKV002,9/30/2025,24,25MG,0,6.75,0,162,0,162,Mar-23,LPGEN001,RG0103553,9/30/2023,304502,1/31/2025,1052088,GENETCOINC,711 UNION PARKWAY,RONKONKOMA,NY,11779,,,,,,,,
6040279,3/13/2023,2487635,20128387,1052087,GENETCO INC,1028342,3/14/2023,70756-406-11,CLOMIPRAMINE HYDROCHLORIDE CAPSULES 50MG,Non-controlled,MANKIND PHARMA LTD UNIT-3,VPJKV002,6/30/2025,24,50MG,0,10.5,0,252,0,252,Mar-23,LPGEN001,RG0103553,9/30/2023,304502,1/31/2025,1052088,GENETCOINC,711 UNION PARKWAY,RONKONKOMA,NY,11779,,,,,,,,
6040279,3/13/2023,2487635,20128387,1052087,GENETCO INC,1028342,3/14/2023,70756-429-11,PRAZOSIN HCL CAPSULES USP 1 MG 100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,7PJKW001,11/30/2024,48,100CT.,0,2.8,0,134.4,0,134.4,Mar-23,LPGEN001,RG0103553,9/30/2023,304502,1/31/2025,1052088,GENETCOINC,711 UNION PARKWAY,RONKONKOMA,NY,11779,,,,,,,,
6040279,3/13/2023,2487635,20128387,1052087,GENETCO INC,1028342,3/14/2023,70756-429-12,PRAZOSIN HCL CAPSULES USP 1 MG 1000S,Non-controlled,MANKIND PHARMA LTD UNIT-3,8PJKV001,11/30/2024,12,1000CT.,0,25.5,0,306,0,306,Mar-23,LPGEN001,RG0103553,9/30/2023,304502,1/31/2025,1052088,GENETCOINC,711 UNION PARKWAY,RONKONKOMA,NY,11779,,,,,,,,
6040279,3/13/2023,2487635,20128387,1052087,GENETCO INC,1028342,3/14/2023,70756-430-11,PRAZOSIN HCL CAPSULES USP 2 MG 100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,9PJKV003,11/30/2024,48,100CT.,0,4.51,0,216.48,0,216.48,Mar-23,LPGEN001,RG0103553,9/30/2023,304502,1/31/2025,1052088,GENETCOINC,711 UNION PARKWAY,RONKONKOMA,NY,11779,,1ZA02E120305144706 1ZA02E120305144706 1ZA02E120305144706 1ZA02E120305144706 1ZA02E120305144706 1ZA02E120305144706,,,,,,
6040279,3/13/2023,2487635,20128387,1052087,GENETCO INC,1028342,3/14/2023,70756-430-12,PRAZOSIN HCL CAPSULES USP 2 MG 1000S,Non-controlled,MANKIND PHARMA LTD UNIT-3,0QJKV001,10/31/2024,12,1000CT.,0,40.28,0,483.36,0,483.36,Mar-23,LPGEN001,RG0103553,9/30/2023,304502,1/31/2025,1052088,GENETCOINC,711 UNION PARKWAY,RONKONKOMA,NY,11779,,1ZA02E120305144831 1ZA02E120305144831 1ZA02E120305144831,,,,,,
6040279,3/13/2023,2487635,20128387,1052087,GENETCO INC,1028342,3/14/2023,70756-440-11,PRAZOSIN HCL CAPSULES USP 5 MG 100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,1QJKV002,11/30/2024,24,100CT.,0,7.25,0,174,0,174,Mar-23,LPGEN001,RG0103553,9/30/2023,304502,1/31/2025,1052088,GENETCOINC,711 UNION PARKWAY,RONKONKOMA,NY,11779,,,,,,,,
6040279,3/13/2023,2487635,20128387,1052087,GENETCO INC,1028342,3/14/2023,70756-720-11,ACETAZOLAMIDE TABLETS USP 125 MG 100'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,TEJKV002,8/31/2025,24,100'S,0,4.59,0,110.16,0,110.16,Mar-23,LPGEN001,RG0103553,9/30/2023,304502,1/31/2025,1052088,GENETCOINC,711 UNION PARKWAY,RONKONKOMA,NY,11779,,,,,,,,
6040279,3/13/2023,2487635,20128387,1052087,GENETCO INC,1028342,3/14/2023,70756-807-51,LANSOPRAZOLE DELAYED RELEASE CAPSULES30,Non-controlled,Inventia Healthcare Limited,A3IOV012,8/31/2024,24,500,"12,000.00",15.75,0,378,0,378,Mar-23,LPGEN001,RG0103553,9/30/2023,304502,1/31/2025,1052088,GENETCOINC,711 UNION PARKWAY,RONKONKOMA,NY,11779,,,,,,,,
6040279,3/13/2023,2487635,20128387,1052087,GENETCO INC,1028342,3/14/2023,70756-807-90,LANSOPRAZOLE DELAYED RELEASE CAPSULES 30,Non-controlled,Inventia Healthcare Limited,A2IOV012,6/30/2024,48,90,"4,320.00",3.29,0,157.92,0,157.92,Mar-23,LPGEN001,RG0103553,9/30/2023,304502,1/31/2025,1052088,GENETCOINC,711 UNION PARKWAY,RONKONKOMA,NY,11779,,1ZA02E120305144813 1ZA02E120305144813,,,,,,
6040280,3/14/2023,8112670214,20128554,1020909,MCKESSON FINANCIAL CENTER,1028398,3/15/2023,70756-621-25,"PHENYLEPHRINE HCL INJECTION USP, 25X1ML",Non-controlled,MANKIND PHARMA LTD UNIT-3,RJJKV002,8/31/2024,13,"25X1ML, SINGLE DOSE VIALS",0,42,0,546,0,546,Mar-23,LPMCK001,RM0551386,12/31/2023,PHWH.FX.60910386,9/30/2023,1034246,MCKESSON DRUG SEATTLE DC#8112,208 TODD ROAD NE,PUYALLUP,WA,98372,,1ZA02E120305155178,,,,,,
6040280,3/14/2023,8112670214,20128554,1020909,MCKESSON FINANCIAL CENTER,1028398,3/15/2023,70756-426-11,"DOXEPIN HCL CAPS, USP 50 MG 100S",Non-controlled,MANKIND PHARMA LTD UNIT-3,2DJKV006,9/30/2024,24,100CT.,0,32.34,0,776.16,0,776.16,Mar-23,LPMCK001,RM0551386,12/31/2023,PHWH.FX.60910386,9/30/2023,1034246,MCKESSON DRUG SEATTLE DC#8112,208 TODD ROAD NE,PUYALLUP,WA,98372,,,,,,,,
6040280,3/14/2023,8112670214,20128554,1020909,MCKESSON FINANCIAL CENTER,1028398,3/15/2023,70756-807-90,LANSOPRAZOLE DELAYED RELEASE CAPSULES 30,Non-controlled,Inventia Healthcare Limited,A2IOV012,6/30/2024,108,90,"9,720.00",8.65,0,934.2,0,934.2,Mar-23,LPMCK001,RM0551386,12/31/2023,PHWH.FX.60910386,9/30/2023,1034246,MCKESSON DRUG SEATTLE DC#8112,208 TODD ROAD NE,PUYALLUP,WA,98372,,1ZA02E120305155258,,,,,,
6040280,3/14/2023,8112670214,20128554,1020909,MCKESSON FINANCIAL CENTER,1028398,3/15/2023,70756-424-11,"DOXEPIN HCL CAPS, USP 10 MG 100S",Non-controlled,MANKIND PHARMA LTD UNIT-3,4CJKV010,9/30/2024,24,100CT.,0,17.25,0,414,0,414,Mar-23,LPMCK001,RM0551386,12/31/2023,PHWH.FX.60910386,9/30/2023,1034246,MCKESSON DRUG SEATTLE DC#8112,208 TODD ROAD NE,PUYALLUP,WA,98372,,1ZA02E120305155203 1ZA02E120305155203 1ZA02E120305155203,,,,,,
6040281,3/14/2023,8144720318,20128517,1020909,MCKESSON FINANCIAL CENTER,1028409,3/14/2023,70756-611-25,"EPHEDRINE SUL INJ. USP 50 MG/ML, 25 VIAL",Non-controlled,MAIVA PHARMA PRIVATE LIMITED,E032A003,8/31/2024,2,25 VIALS,0,278.53,0,557.06,0,557.06,Mar-23,LPMCK001,RM0380484,12/31/2023,4.002848,12/31/2024,1020920,MCKESSON DC# 8144,1995 MCKESSON ST SUITE 101,AURORA,IL,60502-7703,,1ZA02E120305143583,,,,,,
6040282,3/14/2023,8162629847,20128521,1020909,MCKESSON FINANCIAL CENTER,1028369,3/15/2023,70756-807-51,LANSOPRAZOLE DELAYED RELEASE CAPSULES30,Non-controlled,Inventia Healthcare Limited,A3IOV012,8/31/2024,6,500,"3,000.00",48.05,0,288.3,0,288.3,Mar-23,LPMCK001,RM0605848,12/31/2023,5306006801,7/22/2023,1060452,MCKESSON DRUG COMPANY,1961 HOLLOWAY DRIVE,HOLT,MI,48842,,,,,,,,
6040282,3/14/2023,8162629847,20128521,1020909,MCKESSON FINANCIAL CENTER,1028369,3/15/2023,70756-428-11,"DOXEPIN HCL CAPS, USP 100 MG 100S",Non-controlled,MANKIND PHARMA LTD UNIT-3,0EJKV004,9/30/2024,24,100CT.,0,53.9,0,"1,293.60",0,"1,293.60",Mar-23,LPMCK001,RM0605848,12/31/2023,5306006801,7/22/2023,1060452,MCKESSON DRUG COMPANY,1961 HOLLOWAY DRIVE,HOLT,MI,48842,,,,,,,,
6040282,3/14/2023,8162629847,20128521,1020909,MCKESSON FINANCIAL CENTER,1028369,3/15/2023,70756-214-90,FENOFIBRATE TABLETS USP 54 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V3JKV005,8/31/2025,12,90'S,0,19.15,0,229.8,0,229.8,Mar-23,LPMCK001,RM0605848,12/31/2023,5306006801,7/22/2023,1060452,MCKESSON DRUG COMPANY,1961 HOLLOWAY DRIVE,HOLT,MI,48842,,1ZA02E120305155436 1ZA02E120305155436 1ZA02E120305155436 1ZA02E120305155436 1ZA02E120305155436 1ZA02E120305155436,,,,,,
6040282,3/14/2023,8162629847,20128521,1020909,MCKESSON FINANCIAL CENTER,1028369,3/15/2023,70756-807-90,LANSOPRAZOLE DELAYED RELEASE CAPSULES 30,Non-controlled,Inventia Healthcare Limited,A2IOV012,6/30/2024,24,90,"2,160.00",8.65,0,207.6,0,207.6,Mar-23,LPMCK001,RM0605848,12/31/2023,5306006801,7/22/2023,1060452,MCKESSON DRUG COMPANY,1961 HOLLOWAY DRIVE,HOLT,MI,48842,,,,,,,,
6040282,3/14/2023,8162629847,20128521,1020909,MCKESSON FINANCIAL CENTER,1028369,3/15/2023,70756-202-11,AMITRIPTYLINE HCL TABLETS USP 25MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Z6JKV008,11/30/2025,48,100'S,0,8.5,0,408,0,408,Mar-23,LPMCK001,RM0605848,12/31/2023,5306006801,7/22/2023,1060452,MCKESSON DRUG COMPANY,1961 HOLLOWAY DRIVE,HOLT,MI,48842,,,,,,,,
6040282,3/14/2023,8162629847,20128521,1020909,MCKESSON FINANCIAL CENTER,1028369,3/15/2023,70756-206-11,AMITRIPTYLINE HCL TABLETS USP 150MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Z3JKW001,11/30/2025,24,100'S,0,38.5,0,924,0,924,Mar-23,LPMCK001,RM0605848,12/31/2023,5306006801,7/22/2023,1060452,MCKESSON DRUG COMPANY,1961 HOLLOWAY DRIVE,HOLT,MI,48842,,,,,,,,
6040282,3/14/2023,8162629847,20128521,1020909,MCKESSON FINANCIAL CENTER,1028369,3/15/2023,70756-427-11,"DOXEPIN HCL CAPS, USP 75 MG 100S",Non-controlled,MANKIND PHARMA LTD UNIT-3,6DJKV003,4/30/2024,24,100CT.,0,49.59,0,"1,190.16",0,"1,190.16",Mar-23,LPMCK001,RM0605848,12/31/2023,5306006801,7/22/2023,1060452,MCKESSON DRUG COMPANY,1961 HOLLOWAY DRIVE,HOLT,MI,48842,,,,,,,,
6040282,3/14/2023,8162629847,20128521,1020909,MCKESSON FINANCIAL CENTER,1028369,3/15/2023,70756-426-11,"DOXEPIN HCL CAPS, USP 50 MG 100S",Non-controlled,MANKIND PHARMA LTD UNIT-3,2DJKV006,9/30/2024,24,100CT.,0,32.34,0,776.16,0,776.16,Mar-23,LPMCK001,RM0605848,12/31/2023,5306006801,7/22/2023,1060452,MCKESSON DRUG COMPANY,1961 HOLLOWAY DRIVE,HOLT,MI,48842,,,,,,,,
6040282,3/14/2023,8162629847,20128521,1020909,MCKESSON FINANCIAL CENTER,1028369,3/15/2023,70756-425-11,"DOXEPIN HCL CAPS, USP 25 MG 100S",Non-controlled,MANKIND PHARMA LTD UNIT-3,8CJKV005,8/31/2024,72,100CT.,0,21.56,0,"1,552.32",0,"1,552.32",Mar-23,LPMCK001,RM0605848,12/31/2023,5306006801,7/22/2023,1060452,MCKESSON DRUG COMPANY,1961 HOLLOWAY DRIVE,HOLT,MI,48842,,,,,,,,
6040282,3/14/2023,8162629847,20128521,1020909,MCKESSON FINANCIAL CENTER,1028369,3/15/2023,70756-424-11,"DOXEPIN HCL CAPS, USP 10 MG 100S",Non-controlled,MANKIND PHARMA LTD UNIT-3,4CJKV009,9/30/2024,120,100CT.,0,17.25,0,"2,070.00",0,"2,070.00",Mar-23,LPMCK001,RM0605848,12/31/2023,5306006801,7/22/2023,1060452,MCKESSON DRUG COMPANY,1961 HOLLOWAY DRIVE,HOLT,MI,48842,,,,,,,,
6040282,3/14/2023,8162629847,20128521,1020909,MCKESSON FINANCIAL CENTER,1028369,3/15/2023,70756-610-30,"OFLOXACIN OTIC SOLUTION, 0.3%(10ML FILL)",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),A9JXV016,11/30/2024,48,10ML,0,30,0,"1,440.00",0,"1,440.00",Mar-23,LPMCK001,RM0605848,12/31/2023,5306006801,7/22/2023,1060452,MCKESSON DRUG COMPANY,1961 HOLLOWAY DRIVE,HOLT,MI,48842,,,,,,,,
